season,week,away,home,stadium,temperature,humidity,wind_speed,wind_direction,condition,surface,ou,home_spread,away_score,home_score,off,def,quarter,minutes,seconds,offense_score,defense_score,timeouts_offense,timeouts_defense,down,yards_to_go,yards_from_own_goal,points,penalty,fumble,block,play_id,kicker_id,kicker,distance,made
2015,10,HOU,CIN,Paul Brown Stadium,53,60,4,WSW,Light Showers,UBU Speed Series S5M,47.5,-11,10,6,CIN,HOU,1,1,33,0,0,2,3,4,20,76,3,0,0,0,625743,2861,Mike Nugent,42,1
2015,10,HOU,CIN,Paul Brown Stadium,53,60,4,WSW,Light Showers,UBU Speed Series S5M,47.5,-11,10,6,HOU,CIN,2,12,20,0,3,3,2,4,4,96,3,0,0,0,625756,2860,Nick Novak,22,1
2015,10,HOU,CIN,Paul Brown Stadium,53,60,4,WSW,Light Showers,UBU Speed Series S5M,47.5,-11,10,6,CIN,HOU,2,5,31,3,3,1,3,4,3,80,3,0,0,0,625773,2861,Mike Nugent,39,1
2015,11,TEN,JAC,EverBank Field,75,90,5,W,Chance Rain,Grass,42,-3,13,19,TEN,JAC,1,9,11,0,0,3,3,4,3,71,3,0,0,0,625883,2880,Ryan Succop,47,1
2015,11,TEN,JAC,EverBank Field,75,90,5,W,Chance Rain,Grass,42,-3,13,19,JAC,TEN,2,14,53,0,3,3,3,4,4,87,3,0,0,0,625904,52814,Jason Myers,31,1
2015,11,TEN,JAC,EverBank Field,75,90,5,W,Chance Rain,Grass,42,-3,13,19,TEN,JAC,2,11,3,3,3,3,3,4,9,68,3,0,0,0,625915,2880,Ryan Succop,49,1
2015,11,TEN,JAC,EverBank Field,75,90,5,W,Chance Rain,Grass,42,-3,13,19,JAC,TEN,2,0,35,3,6,1,2,4,12,86,3,0,0,0,625946,52814,Jason Myers,32,1
2015,11,TEN,JAC,EverBank Field,75,90,5,W,Chance Rain,Grass,42,-3,13,19,JAC,TEN,3,8,13,6,6,3,3,4,2,98,3,0,0,0,625967,52814,Jason Myers,20,1
2015,11,TEN,JAC,EverBank Field,75,90,5,W,Chance Rain,Grass,42,-3,13,19,TEN,JAC,4,13,2,13,9,2,3,4,2,65,0,0,0,0,625993,2880,Ryan Succop,53,0
2015,11,TEN,JAC,EverBank Field,75,90,5,W,Chance Rain,Grass,42,-3,13,19,JAC,TEN,4,2,21,16,13,3,0,4,1,81,3,0,0,0,626019,52814,Jason Myers,36,1
2015,11,OAK,DET,Ford Field,,,,,Dome,FieldTurf,49.5,-1,13,18,DET,OAK,1,7,58,0,0,3,3,4,11,89,3,0,0,0,626048,2866,Matt Prater,29,1
2015,11,OAK,DET,Ford Field,,,,,Dome,FieldTurf,49.5,-1,13,18,DET,OAK,1,0,36,3,0,3,3,4,11,78,3,0,0,0,626064,2866,Matt Prater,41,1
2015,11,OAK,DET,Ford Field,,,,,Dome,FieldTurf,49.5,-1,13,18,DET,OAK,2,0,7,6,0,1,2,4,18,67,3,0,0,0,626106,2866,Matt Prater,51,1
2015,11,OAK,DET,Ford Field,,,,,Dome,FieldTurf,49.5,-1,13,18,OAK,DET,3,4,0,7,9,2,3,4,6,70,3,0,0,0,626135,2839,Sebastian Janikowski,48,1
2015,11,OAK,DET,Ford Field,,,,,Dome,FieldTurf,49.5,-1,13,18,OAK,DET,3,0,20,10,9,2,3,4,11,62,3,0,0,0,626147,2839,Sebastian Janikowski,56,1
2015,11,IND,ATL,Georgia Dome,,,,,Dome,AstroTurf,47.5,-5,24,21,ATL,IND,1,13,29,0,0,3,3,4,5,71,0,0,0,0,626192,2791,Matt Bryant,46,0
2015,11,IND,ATL,Georgia Dome,,,,,Dome,AstroTurf,47.5,-5,24,21,IND,ATL,4,0,57,21,21,3,0,4,3,75,3,0,0,0,626346,2888,Adam Vinatieri,43,1
2015,11,NYJ,HOU,NRG Stadium,,,,,Closed Roof,Grass,40.5,3,17,24,HOU,NYJ,2,14,56,0,0,3,3,4,2,98,3,0,0,0,626387,2860,Nick Novak,20,1
2015,11,NYJ,HOU,NRG Stadium,,,,,Closed Roof,Grass,40.5,3,17,24,NYJ,HOU,2,8,25,0,3,3,3,4,1,78,3,0,0,0,626403,4538,Randy Bullock,40,1
2015,11,TB,PHI,Lincoln Financial Field,48,41,15,NW,Cloudy,Grass,45,-5.5,45,17,TB,PHI,4,12,5,35,14,2,3,4,8,90,3,0,0,0,626672,2779,Connor Barth,28,1
2015,11,TB,PHI,Lincoln Financial Field,48,41,15,NW,Cloudy,Grass,45,-5.5,45,17,PHI,TB,4,5,14,14,38,3,2,4,7,75,3,0,0,0,626697,52191,Caleb Sturgis,43,1
2015,11,DEN,CHI,Soldier Field,29,57,9,SSW,Sunny,Grass,41,1,17,15,CHI,DEN,2,10,37,0,7,3,3,4,10,72,3,0,0,0,626760,2820,Robbie Gould,46,1
2015,11,DEN,CHI,Soldier Field,29,57,9,SSW,Sunny,Grass,41,1,17,15,CHI,DEN,2,6,18,3,7,3,2,4,5,81,3,0,0,0,626773,2820,Robbie Gould,37,1
2015,11,DEN,CHI,Soldier Field,29,57,9,SSW,Sunny,Grass,41,1,17,15,DEN,CHI,2,0,4,7,6,0,3,2,6,94,3,0,0,0,626795,52489,Brandon McManus,24,1
2015,11,DEN,CHI,Soldier Field,29,57,9,SSW,Sunny,Grass,41,1,17,15,CHI,DEN,3,0,54,6,10,3,2,4,8,81,3,0,0,0,626828,2820,Robbie Gould,37,1
2015,11,GB,MIN,TCF Bank Stadium,30,,8,S,Cloudy,FieldTurf,44.5,-1,30,13,GB,MIN,1,4,54,0,0,2,3,4,9,76,3,0,0,0,626902,2801,Mason Crosby,42,1
2015,11,GB,MIN,TCF Bank Stadium,30,,8,S,Cloudy,FieldTurf,44.5,-1,30,13,GB,MIN,1,1,42,3,6,2,3,4,5,71,3,0,0,0,626913,2801,Mason Crosby,47,1
2015,11,GB,MIN,TCF Bank Stadium,30,,8,S,Cloudy,FieldTurf,44.5,-1,30,13,GB,MIN,2,10,22,6,6,2,3,4,3,78,3,0,0,0,626928,2801,Mason Crosby,40,1
2015,11,GB,MIN,TCF Bank Stadium,30,,8,S,Cloudy,FieldTurf,44.5,-1,30,13,GB,MIN,3,10,18,16,6,3,3,4,15,76,3,0,0,0,626976,2801,Mason Crosby,42,1
2015,11,GB,MIN,TCF Bank Stadium,30,,8,S,Cloudy,FieldTurf,44.5,-1,30,13,GB,MIN,4,4,19,27,13,3,0,4,11,66,3,0,0,0,627036,2801,Mason Crosby,52,1
2015,11,STL,BAL,M&T Bank Stadium,47,39,14,NNW,Partly Cloudy,MomentumTurf,41.5,-2.5,13,16,BAL,STL,1,3,50,0,0,3,3,4,2,67,0,0,0,0,627077,51737,Justin Tucker,51,0
2015,11,STL,BAL,M&T Bank Stadium,47,39,14,NNW,Partly Cloudy,MomentumTurf,41.5,-2.5,13,16,BAL,STL,2,0,2,0,7,1,3,4,3,93,3,0,0,0,627128,51737,Justin Tucker,25,1
2015,11,STL,BAL,M&T Bank Stadium,47,39,14,NNW,Partly Cloudy,MomentumTurf,41.5,-2.5,13,16,BAL,STL,4,5,15,10,13,2,3,4,2,98,3,0,0,0,627197,51737,Justin Tucker,20,1
2015,11,STL,BAL,M&T Bank Stadium,47,39,14,NNW,Partly Cloudy,MomentumTurf,41.5,-2.5,13,16,STL,BAL,4,1,46,13,13,3,0,4,5,66,0,0,0,0,627207,4537,Greg Zuerlein,52,0
2015,11,STL,BAL,M&T Bank Stadium,47,39,14,NNW,Partly Cloudy,MomentumTurf,41.5,-2.5,13,16,BAL,STL,4,1,18,13,13,0,1,4,5,67,0,0,0,0,627212,51737,Justin Tucker,51,0
2015,11,STL,BAL,M&T Bank Stadium,47,39,14,NNW,Partly Cloudy,MomentumTurf,41.5,-2.5,13,16,BAL,STL,4,0,3,13,13,0,0,2,10,71,3,0,0,0,627221,51737,Justin Tucker,47,1
2015,11,DAL,MIA,Sun Life Stadium,74,90,10,NW,Mostly Cloudy,Grass,46.5,1,24,14,DAL,MIA,4,9,23,21,14,2,3,4,11,89,3,0,0,0,627345,4452,Dan Bailey,30,1
2015,11,WAS,CAR,Bank of America Stadium,50,63,8,N,Mostly Sunny,Grass,44.5,-7,16,44,CAR,WAS,2,0,3,28,14,0,3,1,10,76,3,0,0,0,627457,2891,Graham Gano,42,1
2015,11,WAS,CAR,Bank of America Stadium,50,63,8,N,Mostly Sunny,Grass,44.5,-7,16,44,CAR,WAS,3,4,8,38,14,3,3,4,12,70,3,0,0,0,627490,2891,Graham Gano,48,1
2015,11,WAS,CAR,Bank of America Stadium,50,63,8,N,Mostly Sunny,Grass,44.5,-7,16,44,CAR,WAS,4,10,39,41,14,3,3,4,2,93,3,0,0,0,627506,2891,Graham Gano,25,1
2015,11,SF,SEA,CenturyLink Field,46,60,6,N,Sunny,FieldTurf,39.5,-13,13,29,SF,SEA,3,9,47,7,20,3,3,4,3,91,3,0,0,0,627630,2806,Phil Dawson,27,1
2015,11,SF,SEA,CenturyLink Field,46,60,6,N,Sunny,FieldTurf,39.5,-13,13,29,SEA,SF,3,5,4,20,10,3,3,4,6,85,3,0,0,0,627641,2830,Stephen Hauschka,33,1
2015,11,SF,SEA,CenturyLink Field,46,60,6,N,Sunny,FieldTurf,39.5,-13,13,29,SF,SEA,3,0,10,10,23,3,3,4,7,93,3,0,0,0,627654,2806,Phil Dawson,25,1
2015,11,KC,SD,Qualcomm Stadium,87,12,4,NNW,Sunny,Grass,45,3,33,3,SD,KC,2,12,15,0,6,3,2,4,4,66,3,0,0,0,627739,52819,Josh Lambo,52,1
2015,11,KC,SD,Qualcomm Stadium,87,12,4,NNW,Sunny,Grass,45,3,33,3,KC,SD,2,5,58,6,3,2,3,4,9,90,3,0,0,0,627752,52487,Cairo Santos,28,1
2015,11,KC,SD,Qualcomm Stadium,87,12,4,NNW,Sunny,Grass,45,3,33,3,KC,SD,2,0,6,9,3,0,0,1,6,94,3,0,0,0,627773,52487,Cairo Santos,24,1
2015,11,CIN,ARI,University of Phoenix Stadium,,,,,Closed Roof,Grass,49,-4.5,31,34,ARI,CIN,4,6,31,28,21,1,3,4,6,94,3,0,0,0,627991,52483,Chandler Catanzaro,24,1
2015,11,CIN,ARI,University of Phoenix Stadium,,,,,Closed Roof,Grass,49,-4.5,31,34,CIN,ARI,4,1,8,28,31,1,0,4,2,75,3,0,0,0,628015,2861,Mike Nugent,43,1
2015,11,CIN,ARI,University of Phoenix Stadium,,,,,Closed Roof,Grass,49,-4.5,31,34,ARI,CIN,4,0,6,31,31,0,0,1,10,86,3,0,0,0,628023,52483,Chandler Catanzaro,32,1
2015,11,BUF,NE,Gillette Stadium,29,40,8,WNW,Clear,FieldTurf,48,-7,13,20,NE,BUF,1,7,33,0,0,3,3,4,2,83,3,0,0,0,628044,2819,Stephen Gostkowski,35,1
2015,11,BUF,NE,Gillette Stadium,29,40,8,WNW,Clear,FieldTurf,48,-7,13,20,BUF,NE,2,9,32,0,3,3,3,4,4,66,3,0,0,0,628071,2795,Dan Carpenter,52,1
2015,11,BUF,NE,Gillette Stadium,29,40,8,WNW,Clear,FieldTurf,48,-7,13,20,BUF,NE,2,0,50,3,3,2,3,4,6,70,0,0,0,0,628098,2795,Dan Carpenter,48,0
2015,11,BUF,NE,Gillette Stadium,29,40,8,WNW,Clear,FieldTurf,48,-7,13,20,NE,BUF,3,12,39,10,3,2,3,4,6,64,0,0,0,0,628115,2819,Stephen Gostkowski,54,0
2015,11,BUF,NE,Gillette Stadium,29,40,8,WNW,Clear,FieldTurf,48,-7,13,20,NE,BUF,3,0,50,17,10,2,2,4,7,84,3,0,0,0,628153,2819,Stephen Gostkowski,35,1
2015,11,BUF,NE,Gillette Stadium,29,40,8,WNW,Clear,FieldTurf,48,-7,13,20,BUF,NE,4,3,34,10,20,2,2,4,10,85,3,0,0,0,628182,2795,Dan Carpenter,33,1
2015,12,PHI,DET,Ford Field,,,,,Dome,FieldTurf,46,-2.5,14,45,PHI,DET,1,9,39,0,0,3,3,4,14,68,0,0,0,0,628213,52191,Caleb Sturgis,50,0
2015,12,PHI,DET,Ford Field,,,,,Dome,FieldTurf,46,-2.5,14,45,DET,PHI,2,5,4,14,7,3,3,4,6,70,3,0,0,0,628265,2866,Matt Prater,48,1
2015,12,CAR,DAL,AT&T Stadium,,,,,Closed Roof,AstroTurf,45.5,-1,33,14,CAR,DAL,1,8,14,7,0,3,3,4,6,69,3,0,0,0,628378,2891,Graham Gano,49,1
2015,12,CAR,DAL,AT&T Stadium,,,,,Closed Roof,AstroTurf,45.5,-1,33,14,DAL,CAR,1,1,25,0,10,3,3,4,3,97,3,0,0,0,628392,4452,Dan Bailey,21,1
2015,12,CAR,DAL,AT&T Stadium,,,,,Closed Roof,AstroTurf,45.5,-1,33,14,CAR,DAL,2,3,32,10,3,3,3,4,6,75,3,0,0,0,628422,2891,Graham Gano,43,1
2015,12,CAR,DAL,AT&T Stadium,,,,,Closed Roof,AstroTurf,45.5,-1,33,14,CAR,DAL,2,0,3,20,3,2,2,4,7,93,3,0,0,0,628438,2891,Graham Gano,25,1
2015,12,CAR,DAL,AT&T Stadium,,,,,Closed Roof,AstroTurf,45.5,-1,33,14,DAL,CAR,3,7,53,3,23,3,3,4,5,70,3,0,0,0,628453,4452,Dan Bailey,48,1
2015,12,CAR,DAL,AT&T Stadium,,,,,Closed Roof,AstroTurf,45.5,-1,33,14,CAR,DAL,4,10,27,30,6,2,3,4,6,68,3,0,0,0,628482,2891,Graham Gano,50,1
2015,12,CAR,DAL,AT&T Stadium,,,,,Closed Roof,AstroTurf,45.5,-1,33,14,CAR,DAL,4,2,0,33,14,0,0,4,10,75,0,0,0,1,628510,2891,Graham Gano,43,0
2015,12,CHI,GB,Lambeau Field,39,92,19,N,Rain,DD GrassMaster,45,-8.5,17,13,GB,CHI,2,2,3,7,7,2,3,4,5,95,3,0,0,0,628597,2801,Mason Crosby,22,1
2015,12,CHI,GB,Lambeau Field,39,92,19,N,Rain,DD GrassMaster,45,-8.5,17,13,GB,CHI,2,0,4,10,14,0,0,2,10,68,3,0,0,0,628612,2801,Mason Crosby,50,1
2015,12,CHI,GB,Lambeau Field,39,92,19,N,Rain,DD GrassMaster,45,-8.5,17,13,CHI,GB,4,12,18,14,13,3,3,4,3,97,3,0,0,0,628651,2820,Robbie Gould,21,1
2015,12,NO,HOU,NRG Stadium,,,,,Closed Roof,Grass,48,-3,6,24,NO,HOU,2,6,35,0,14,3,2,4,3,88,3,0,0,0,628754,51936,Kai Forbath,30,1
2015,12,NO,HOU,NRG Stadium,,,,,Closed Roof,Grass,48,-3,6,24,NO,HOU,2,1,17,3,14,0,2,4,10,61,3,0,0,0,628772,51936,Kai Forbath,57,1
2015,12,NO,HOU,NRG Stadium,,,,,Closed Roof,Grass,48,-3,6,24,HOU,NO,3,6,9,21,6,3,3,4,3,84,3,0,0,0,628801,2860,Nick Novak,34,1
2015,12,STL,CIN,Paul Brown Stadium,41,88,8,NNE,Cloudy,UBU Speed Series S5M,42,-9,7,31,CIN,STL,2,10,14,7,0,0,2,4,3,97,3,0,0,0,628900,2861,Mike Nugent,21,1
2015,12,MIN,ATL,Georgia Dome,,,,,Dome,AstroTurf,45.5,-1,20,10,ATL,MIN,2,6,18,0,7,3,3,4,9,87,3,0,0,0,629062,2822,Shayne Graham,31,1
2015,12,MIN,ATL,Georgia Dome,,,,,Dome,AstroTurf,45.5,-1,20,10,MIN,ATL,2,0,6,7,3,1,2,3,9,67,0,0,0,0,629090,4512,Blair Walsh,51,0
2015,12,MIN,ATL,Georgia Dome,,,,,Dome,AstroTurf,45.5,-1,20,10,MIN,ATL,3,1,53,7,3,3,3,4,2,89,3,0,0,0,629119,4512,Blair Walsh,29,1
2015,12,MIN,ATL,Georgia Dome,,,,,Dome,AstroTurf,45.5,-1,20,10,MIN,ATL,4,6,29,10,3,2,2,4,7,79,3,0,0,0,629140,4512,Blair Walsh,39,1
2015,12,NYG,WAS,FedEx Field,46,93,5,NNE,Cloudy,Grass,47,2.5,14,20,WAS,NYG,1,7,7,0,0,3,3,4,18,66,0,0,0,1,629188,52198,Dustin Hopkins,51,0
2015,12,NYG,WAS,FedEx Field,46,93,5,NNE,Cloudy,Grass,47,2.5,14,20,WAS,NYG,2,12,28,0,0,2,3,4,11,76,3,0,0,0,629209,52198,Dustin Hopkins,41,1
2015,12,NYG,WAS,FedEx Field,46,93,5,NNE,Cloudy,Grass,47,2.5,14,20,WAS,NYG,4,11,41,17,0,2,2,4,4,85,3,0,0,0,629296,52198,Dustin Hopkins,33,1
2015,12,TB,IND,Lucas Oil Stadium,,,,,Closed Roof,AstroTurf,46.5,-3,12,25,IND,TB,1,8,18,0,0,3,3,4,10,69,3,0,0,0,629354,2888,Adam Vinatieri,49,1
2015,12,TB,IND,Lucas Oil Stadium,,,,,Closed Roof,AstroTurf,46.5,-3,12,25,TB,IND,1,2,55,0,3,3,3,4,6,80,3,0,0,0,629368,2779,Connor Barth,38,1
2015,12,TB,IND,Lucas Oil Stadium,,,,,Closed Roof,AstroTurf,46.5,-3,12,25,IND,TB,2,12,48,3,3,3,3,4,9,91,3,0,0,0,629381,2888,Adam Vinatieri,27,1
2015,12,TB,IND,Lucas Oil Stadium,,,,,Closed Roof,AstroTurf,46.5,-3,12,25,TB,IND,2,5,43,3,6,2,3,4,12,88,3,0,0,0,629399,2779,Connor Barth,30,1
2015,12,TB,IND,Lucas Oil Stadium,,,,,Closed Roof,AstroTurf,46.5,-3,12,25,IND,TB,3,10,5,6,12,3,3,4,7,92,3,0,0,0,629435,2888,Adam Vinatieri,26,1
2015,12,TB,IND,Lucas Oil Stadium,,,,,Closed Roof,AstroTurf,46.5,-3,12,25,TB,IND,3,4,2,12,16,3,3,4,6,64,0,1,0,0,629454,2779,Connor Barth,54,0
2015,12,TB,IND,Lucas Oil Stadium,,,,,Closed Roof,AstroTurf,46.5,-3,12,25,IND,TB,3,1,7,16,12,2,3,4,5,74,3,0,0,0,629461,2888,Adam Vinatieri,44,1
2015,12,BUF,KC,Arrowhead Stadium,35,99,7,NE,Rain,Grass,41.5,-6,22,30,BUF,KC,1,11,57,0,0,3,3,4,4,91,3,0,0,0,629520,2795,Dan Carpenter,27,1
2015,12,BUF,KC,Arrowhead Stadium,35,99,7,NE,Rain,Grass,41.5,-6,22,30,KC,BUF,2,0,4,14,16,0,1,4,2,64,0,0,0,0,629604,52487,Cairo Santos,54,0
2015,12,BUF,KC,Arrowhead Stadium,35,99,7,NE,Rain,Grass,41.5,-6,22,30,KC,BUF,3,8,12,21,16,3,2,4,7,69,3,0,0,0,629623,52487,Cairo Santos,49,1
2015,12,BUF,KC,Arrowhead Stadium,35,99,7,NE,Rain,Grass,41.5,-6,22,30,KC,BUF,4,13,5,24,22,3,2,4,7,80,3,0,0,0,629647,52487,Cairo Santos,38,1
2015,12,BUF,KC,Arrowhead Stadium,35,99,7,NE,Rain,Grass,41.5,-6,22,30,KC,BUF,4,3,34,27,22,3,2,4,17,81,3,0,0,0,629668,52487,Cairo Santos,37,1
2015,12,OAK,TEN,LP Field,56,100,4,NE,Rain,Grass,44,1,24,21,OAK,TEN,2,1,4,7,6,2,0,4,6,94,3,0,0,0,629751,2839,Sebastian Janikowski,24,1
2015,12,SD,JAC,EverBank Field,75,60,8,NE,Chance Rain,Grass,46.5,-4.5,31,25,JAC,SD,1,10,43,0,0,3,3,4,2,96,3,0,0,0,629851,52814,Jason Myers,22,1
2015,12,SD,JAC,EverBank Field,75,60,8,NE,Chance Rain,Grass,46.5,-4.5,31,25,JAC,SD,1,4,48,3,0,3,3,4,1,67,3,0,0,0,629868,52814,Jason Myers,51,1
2015,12,SD,JAC,EverBank Field,75,60,8,NE,Chance Rain,Grass,46.5,-4.5,31,25,JAC,SD,2,7,8,6,7,3,2,4,8,91,3,0,0,0,629905,52814,Jason Myers,27,1
2015,12,SD,JAC,EverBank Field,75,60,8,NE,Chance Rain,Grass,46.5,-4.5,31,25,JAC,SD,3,10,3,9,21,3,3,4,9,90,3,0,0,0,629946,52814,Jason Myers,28,1
2015,12,SD,JAC,EverBank Field,75,60,8,NE,Chance Rain,Grass,46.5,-4.5,31,25,SD,JAC,3,1,5,21,12,3,2,4,10,90,3,0,0,0,629969,52819,Josh Lambo,28,1
2015,12,MIA,NYJ,MetLife Stadium,45,44,5,NNE,Sunny,FieldTurf,42.5,-3.5,20,38,NYJ,MIA,4,2,47,35,14,2,0,4,17,77,3,0,0,0,630197,4538,Randy Bullock,41,1
2015,12,ARI,SF,Levi's Stadium,54,40,4,WSW,Sunny,Grass,45,10,19,13,ARI,SF,1,4,4,0,0,3,3,4,3,92,3,0,0,0,630236,52483,Chandler Catanzaro,26,1
2015,12,ARI,SF,Levi's Stadium,54,40,4,WSW,Sunny,Grass,45,10,19,13,ARI,SF,2,12,48,3,0,2,3,4,17,77,3,0,0,0,630254,52483,Chandler Catanzaro,41,1
2015,12,ARI,SF,Levi's Stadium,54,40,4,WSW,Sunny,Grass,45,10,19,13,SF,ARI,2,0,4,0,6,0,2,4,4,65,3,0,0,0,630289,2806,Phil Dawson,53,1
2015,12,ARI,SF,Levi's Stadium,54,40,4,WSW,Sunny,Grass,45,10,19,13,SF,ARI,3,1,33,10,13,3,3,4,3,85,3,0,0,0,630328,2806,Phil Dawson,33,1
2015,12,PIT,SEA,CenturyLink Field,38,80,2,W,Cloudy,FieldTurf,46,-3.5,30,39,PIT,SEA,1,5,37,0,0,3,3,4,5,74,3,0,0,0,630401,52927,Chris Boswell,44,1
2015,12,PIT,SEA,CenturyLink Field,38,80,2,W,Cloudy,FieldTurf,46,-3.5,30,39,PIT,SEA,3,5,54,18,14,3,3,4,6,93,3,0,0,0,630482,52927,Chris Boswell,25,1
2015,12,PIT,SEA,CenturyLink Field,38,80,2,W,Cloudy,FieldTurf,46,-3.5,30,39,PIT,SEA,4,3,2,27,32,2,3,4,3,97,3,0,0,0,630539,52927,Chris Boswell,22,1
2015,12,NE,DEN,Sports Authority Field at Mile High,23,75,3,NE,Light Snow,Grass,43,3,24,30,DEN,NE,3,7,1,7,14,3,2,4,10,70,0,0,0,0,630649,52489,Brandon McManus,47,0
2015,12,NE,DEN,Sports Authority Field at Mile High,23,75,3,NE,Light Snow,Grass,43,3,24,30,DEN,NE,4,6,12,14,21,2,2,4,3,97,3,0,0,0,630698,52489,Brandon McManus,21,1
2015,12,NE,DEN,Sports Authority Field at Mile High,23,75,3,NE,Light Snow,Grass,43,3,24,30,NE,DEN,4,0,4,21,24,1,0,1,10,71,3,0,0,0,630728,2819,Stephen Gostkowski,47,1
2015,12,BAL,CLE,FirstEnergy Stadium,45,58,9,E,Clear,Grass,41,-3,33,27,BAL,CLE,1,4,26,7,0,3,3,4,6,69,3,0,0,0,630766,51737,Justin Tucker,49,1
2015,12,BAL,CLE,FirstEnergy Stadium,45,58,9,E,Clear,Grass,41,-3,33,27,CLE,BAL,2,11,30,0,10,3,2,4,3,87,3,0,0,0,630781,52485,Travis Coons,31,1
2015,12,BAL,CLE,FirstEnergy Stadium,45,58,9,E,Clear,Grass,41,-3,33,27,CLE,BAL,2,0,5,10,17,2,1,4,3,97,3,0,0,0,630812,52485,Travis Coons,21,1
2015,12,BAL,CLE,FirstEnergy Stadium,45,58,9,E,Clear,Grass,41,-3,33,27,BAL,CLE,4,9,9,24,20,2,3,4,10,83,3,0,0,0,630866,51737,Justin Tucker,35,1
2015,12,BAL,CLE,FirstEnergy Stadium,45,58,9,E,Clear,Grass,41,-3,33,27,CLE,BAL,4,0,3,27,27,0,0,2,10,67,-7,0,0,1,630900,52485,Travis Coons,51,0
2015,13,GB,DET,Ford Field,,,,,Dome,FieldTurf,47,2.5,27,23,DET,GB,1,8,53,0,0,3,3,4,8,67,3,0,0,0,630916,2866,Matt Prater,51,1
2015,13,GB,DET,Ford Field,,,,,Dome,FieldTurf,47,2.5,27,23,GB,DET,2,12,19,0,17,3,3,4,15,77,0,0,0,0,630947,2801,Mason Crosby,41,0
2015,13,GB,DET,Ford Field,,,,,Dome,FieldTurf,47,2.5,27,23,DET,GB,3,8,58,17,0,3,3,4,3,84,3,0,0,0,630997,2866,Matt Prater,34,1
2015,13,GB,DET,Ford Field,,,,,Dome,FieldTurf,47,2.5,27,23,DET,GB,4,7,11,20,14,2,3,4,11,76,3,0,0,0,631041,2866,Matt Prater,42,1
2015,13,NYJ,NYG,MetLife Stadium,51,50,8,S,Sunny,UBU Speed Series S5M,46,2,23,20,NYJ,NYG,1,5,51,0,0,2,3,4,2,94,3,0,0,0,631089,4538,Randy Bullock,24,1
2015,13,NYJ,NYG,MetLife Stadium,51,50,8,S,Sunny,UBU Speed Series S5M,46,2,23,20,NYG,NYJ,2,9,2,7,3,3,2,4,2,98,3,0,0,0,631119,2789,Josh Brown,20,1
2015,13,NYJ,NYG,MetLife Stadium,51,50,8,S,Sunny,UBU Speed Series S5M,46,2,23,20,NYG,NYJ,2,0,34,17,10,1,2,4,2,83,3,0,0,0,631146,2789,Josh Brown,35,1
2015,13,NYJ,NYG,MetLife Stadium,51,50,8,S,Sunny,UBU Speed Series S5M,46,2,23,20,NYJ,NYG,4,4,33,10,20,3,2,4,6,94,3,0,0,0,631208,4538,Randy Bullock,24,1
2015,13,NYJ,NYG,MetLife Stadium,51,50,8,S,Sunny,UBU Speed Series S5M,46,2,23,20,NYJ,NYG,5,8,50,20,20,3,3,4,13,87,3,0,0,0,631243,4538,Randy Bullock,31,1
2015,13,NYJ,NYG,MetLife Stadium,51,50,8,S,Sunny,UBU Speed Series S5M,46,2,23,20,NYG,NYJ,5,6,38,20,23,3,3,4,6,70,0,0,0,0,631252,2789,Josh Brown,48,0
2015,13,ARI,STL,Edward Jones Dome,,,,,Dome,AstroTurf,43,5.5,27,3,ARI,STL,2,0,10,7,0,0,3,4,8,85,3,0,0,0,631329,52483,Chandler Catanzaro,33,1
2015,13,ARI,STL,Edward Jones Dome,,,,,Dome,AstroTurf,43,5.5,27,3,STL,ARI,3,11,32,0,10,3,3,4,10,83,3,0,0,0,631345,52826,Zach Hocker,35,1
2015,13,ARI,STL,Edward Jones Dome,,,,,Dome,AstroTurf,43,5.5,27,3,ARI,STL,4,4,12,24,3,2,2,4,8,89,3,0,0,0,631402,52483,Chandler Catanzaro,29,1
2015,13,ATL,TB,Raymond James Stadium,79,63,18,ENE,Cloudy,Grass,46,-1,19,23,ATL,TB,2,9,41,0,7,3,3,4,10,90,3,0,0,0,631467,2822,Shayne Graham,28,1
2015,13,ATL,TB,Raymond James Stadium,79,63,18,ENE,Cloudy,Grass,46,-1,19,23,ATL,TB,2,1,6,3,7,3,2,4,2,71,3,0,0,0,631488,2822,Shayne Graham,47,1
2015,13,ATL,TB,Raymond James Stadium,79,63,18,ENE,Cloudy,Grass,46,-1,19,23,ATL,TB,2,0,5,6,7,1,1,4,6,66,3,0,0,0,631498,2822,Shayne Graham,52,1
2015,13,ATL,TB,Raymond James Stadium,79,63,18,ENE,Cloudy,Grass,46,-1,19,23,ATL,TB,3,8,39,9,7,3,3,4,7,89,3,0,0,0,631511,2822,Shayne Graham,29,1
2015,13,ATL,TB,Raymond James Stadium,79,63,18,ENE,Cloudy,Grass,46,-1,19,23,TB,ATL,3,1,25,13,12,3,3,4,5,95,3,0,0,0,631534,2779,Connor Barth,23,1
2015,13,CAR,NO,Mercedes-Benz Superdome,,,,,Dome,UBU Speed Series S5M,50,7,41,38,NO,CAR,1,5,16,7,0,3,3,4,10,80,0,0,0,0,631612,51936,Kai Forbath,38,0
2015,13,SEA,MIN,TCF Bank Stadium,37,86,3,W,Cloudy,FieldTurf,42,2,38,7,SEA,MIN,4,8,4,35,7,3,3,4,5,95,3,0,0,0,631890,2830,Stephen Hauschka,23,1
